log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
74,0,43.684276,-103.705417,43.684328,-72.233342,-0.330000,0.330000,1.570000,0.000000,10.000000,0.791937,1.066482,0.100000,0.050000,0.010000,-0.170000,-0.190000,-0.220000,1.570797,-0.312103,2515410.530771,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.378585,1.000000,22.317000,0.039000 
75,0,43.684276,-103.705417,43.684328,-72.233342,-0.330000,0.330000,1.570000,0.000000,10.000000,0.791937,1.066482,0.100000,0.050000,0.010000,-0.170000,-0.190000,-0.220000,1.570797,-0.312103,2515410.530771,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.378585,1.000000,22.325000,0.030000 
76,0,43.684276,-104.669382,43.684328,-72.233342,-0.330000,0.330000,1.570000,0.000000,10.000000,0.791667,1.065573,0.090000,0.040000,0.020000,0.030000,0.060000,0.030000,1.570797,-0.306962,2591454.245035,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.372535,1.000000,22.332000,0.040000 
77,0,43.684276,-107.390676,43.684328,-72.233342,-0.310000,0.330000,1.570000,0.000000,10.000000,0.788086,1.065573,0.060000,0.000000,0.030000,0.030000,0.060000,0.030000,1.570797,-0.289801,2805618.436276,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.355375,1.000000,22.277000,0.041000 
78,0,43.684276,-108.073513,43.684328,-72.233342,-0.310000,0.330000,1.570000,0.000000,10.000000,0.787246,1.065573,0.030000,-0.040000,0.030000,0.030000,0.060000,0.030000,1.570797,-0.285475,2859233.531319,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.351049,1.000000,22.367000,0.039000 
79,0,43.684276,-109.103904,43.684328,-72.233342,-0.290000,0.330000,1.570000,0.000000,10.000000,0.784107,1.065573,-0.020000,-0.110000,0.030000,0.030000,0.060000,0.030000,1.570797,-0.278932,2940039.493517,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.344505,1.000000,22.326000,0.049000 
80,0,43.684276,-109.103904,43.684328,-72.233343,-0.290000,0.400000,1.570000,0.000000,10.000000,0.784107,1.065573,-0.020000,-0.110000,0.030000,-0.220000,-0.040000,-0.040000,1.570797,-0.278932,2940039.449345,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.344505,1.000000,22.326000,0.049000 
81,0,43.684276,-109.470296,43.684328,-72.233343,-0.290000,0.400000,1.570000,0.000000,10.000000,0.782578,1.064551,-0.050000,-0.150000,0.030000,-0.220000,-0.040000,-0.040000,1.570797,-0.277623,2968743.700314,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.342174,1.000000,22.333000,0.042000 
82,0,43.684276,-109.470296,43.684328,-72.233343,-0.290000,0.400000,1.570000,0.000000,10.000000,0.782578,1.064551,-0.050000,-0.150000,0.030000,-0.220000,-0.040000,-0.040000,1.570797,-0.277623,2968743.700314,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.342174,1.000000,22.333000,0.042000 
83,0,43.684276,-110.117547,43.684328,-72.233343,-0.260000,0.400000,1.570000,0.000000,10.000000,0.777150,1.064551,-0.120000,-0.260000,0.040000,-0.220000,-0.040000,-0.040000,1.570797,-0.273498,3019413.134305,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.338049,1.000000,22.327000,0.040000 
84,0,43.684276,-110.383207,43.684328,-72.233343,-0.240000,0.400000,1.570000,0.000000,10.000000,0.771032,1.064551,-0.170000,-0.380000,0.050000,-0.220000,-0.040000,-0.040000,1.570797,-0.271803,3040195.778019,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.336354,1.000000,22.296000,0.045000 
85,0,43.684276,-110.481886,43.684328,-72.233343,-0.230000,0.460000,1.570000,0.000000,10.000000,0.767025,1.063773,-0.200000,-0.460000,0.060000,-0.020000,0.000000,-0.030000,1.570797,-0.271951,3047913.308500,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.335724,1.000000,22.259000,0.032000 
86,0,43.684276,-110.592825,43.684328,-72.233343,-0.210000,0.460000,1.570000,0.000000,10.000000,0.760541,1.063773,-0.240000,-0.570000,0.070000,-0.020000,0.000000,-0.030000,1.570797,-0.271243,3056588.248547,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.335015,1.000000,22.365000,0.041000 
87,0,43.684276,-110.698396,43.684328,-72.233343,-0.170000,0.460000,1.570000,0.000000,10.000000,0.749332,1.063773,-0.300000,-0.690000,0.070000,-0.020000,0.000000,-0.030000,1.570797,-0.270568,3064842.123665,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334341,1.000000,22.410000,0.043000 
88,0,43.684276,-110.698396,43.684328,-72.233343,-0.170000,0.460000,1.570000,0.000000,10.000000,0.749332,1.063773,-0.300000,-0.690000,0.070000,-0.020000,0.000000,-0.030000,1.570797,-0.270568,3064842.123665,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334341,1.000000,22.274000,0.042000 
89,0,43.684276,-110.764829,43.684328,-72.233343,-0.130000,0.460000,1.570000,0.000000,10.000000,0.739530,1.063773,-0.340000,-0.780000,0.080000,-0.020000,0.000000,-0.030000,1.570797,-0.270144,3070035.353061,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333916,1.000000,22.368000,0.050000 
90,0,43.684276,-110.792534,43.684328,-72.233343,-0.110000,0.460000,1.570000,0.000000,10.000000,0.730567,1.063773,-0.370000,-0.810000,0.090000,-0.020000,0.000000,-0.030000,1.570797,-0.269966,3072200.954052,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333739,1.000000,22.325000,0.038000 
91,0,43.684276,-110.800047,43.684328,-72.233343,-0.100000,0.460000,1.570000,0.000000,10.000000,0.730567,1.063773,-0.370000,-0.820000,0.090000,-0.020000,0.000000,-0.030000,1.570797,-0.269918,3072788.253626,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333691,1.000000,22.323000,0.042000 
92,0,43.684276,-110.826614,43.684327,-72.233343,-0.060000,0.520000,1.570000,0.000000,10.000000,0.722527,1.063773,-0.410000,-0.840000,0.100000,-0.090000,-0.030000,-0.040000,1.570797,-0.269749,3074864.768642,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333521,1.000000,22.355000,0.045000 
93,0,43.684276,-110.830269,43.684327,-72.233343,-0.050000,0.520000,1.570000,0.000000,10.000000,0.721666,1.063773,-0.420000,-0.840000,0.100000,-0.090000,-0.030000,-0.040000,1.570797,-0.269725,3075150.462686,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333498,1.000000,22.351000,0.051000 
94,0,43.684276,-110.836336,43.684327,-72.233342,-0.040000,0.550000,1.570000,0.000000,10.000000,0.719655,1.063817,-0.420000,-0.830000,0.100000,-0.030000,0.010000,-0.120000,1.570797,-0.269642,3075624.750481,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333459,1.000000,22.298000,0.055000 
95,0,43.684276,-110.838934,43.684327,-72.233342,-0.030000,0.550000,1.570000,0.000000,10.000000,0.718837,1.064092,-0.420000,-0.810000,0.100000,-0.030000,0.010000,-0.120000,1.570797,-0.269350,3075827.841107,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333442,1.000000,22.327000,0.042000 
96,0,43.684276,-110.848049,43.684327,-72.233342,0.000000,0.550000,1.570000,0.000000,10.000000,0.716995,1.064092,-0.410000,-0.730000,0.100000,-0.030000,0.010000,-0.120000,1.570797,-0.269292,3076540.215041,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333384,1.000000,22.398000,0.035000 
97,0,43.684276,-110.850386,43.684327,-72.233342,0.000000,0.550000,1.570000,0.000000,10.000000,0.718928,1.064092,-0.390000,-0.690000,0.100000,-0.030000,0.010000,-0.120000,1.570797,-0.269277,3076722.918298,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333369,1.000000,22.283000,0.038000 
98,0,43.684276,-110.851892,43.684327,-72.233342,0.010000,0.550000,1.570000,0.000000,10.000000,0.720196,1.064092,-0.370000,-0.650000,0.100000,-0.030000,0.010000,-0.120000,1.570797,-0.269268,3076840.593351,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333360,1.000000,22.303000,0.051000 
99,0,43.684276,-110.852753,43.684327,-72.233342,0.010000,0.550000,1.570000,0.000000,10.000000,0.720826,1.064092,-0.350000,-0.620000,0.090000,-0.030000,0.010000,-0.120000,1.570797,-0.269262,3076907.871845,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333354,1.000000,22.404000,0.037000 
100,0,43.684276,-110.854007,43.684326,-72.233341,0.020000,0.550000,1.570000,0.000000,10.000000,0.722485,1.064662,-0.330000,-0.580000,0.100000,-0.030000,0.020000,0.090000,1.570796,-0.268684,3077006.040876,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333346,1.000000,22.291000,0.037000 
101,0,43.684276,-110.854932,43.684326,-72.233341,0.020000,0.550000,1.570000,0.000000,10.000000,0.723271,1.064662,-0.310000,-0.530000,0.100000,-0.030000,0.020000,0.090000,1.570796,-0.268678,3077078.321249,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333340,1.000000,22.283000,0.043000 
102,0,43.684276,-110.855698,43.684326,-72.233341,0.030000,0.550000,1.570000,0.000000,10.000000,0.725271,1.064662,-0.280000,-0.490000,0.100000,-0.030000,0.020000,0.090000,1.570796,-0.268673,3077138.221340,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333335,1.000000,22.312000,0.046000 
103,0,43.684276,-110.856224,43.684326,-72.233341,0.040000,0.550000,1.570000,0.000000,10.000000,0.726870,1.064662,-0.260000,-0.450000,0.100000,-0.030000,0.020000,0.090000,1.570796,-0.268670,3077179.301007,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333332,1.000000,22.340000,0.037000 
104,0,43.684276,-110.857431,43.684326,-72.233341,0.050000,0.550000,1.570000,0.000000,10.000000,0.734242,1.064662,-0.200000,-0.360000,0.110000,-0.030000,0.020000,0.090000,1.570796,-0.268662,3077273.652810,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333324,1.000000,22.335000,0.039000 
105,0,43.684276,-110.857431,43.684327,-72.233339,0.050000,0.560000,1.570000,0.000000,10.000000,0.734242,1.064662,-0.200000,-0.360000,0.110000,0.030000,0.040000,0.010000,1.570796,-0.268662,3077273.738751,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333324,1.000000,22.335000,0.039000 
106,0,43.684276,-110.858002,43.684327,-72.233339,0.060000,0.560000,1.570000,0.000000,10.000000,0.737885,1.064961,-0.170000,-0.310000,0.120000,0.030000,0.040000,0.010000,1.570796,-0.268360,3077318.382286,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333321,1.000000,22.280000,0.048000 
107,0,43.684276,-110.858002,43.684327,-72.233339,0.060000,0.560000,1.570000,0.000000,10.000000,0.737885,1.064961,-0.170000,-0.310000,0.120000,0.030000,0.040000,0.010000,1.570796,-0.268360,3077318.382286,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333321,1.000000,22.280000,0.048000 
108,0,43.684276,-110.858316,43.684327,-72.233339,0.070000,0.560000,1.570000,0.000000,10.000000,0.739447,1.064961,-0.140000,-0.270000,0.110000,0.030000,0.040000,0.010000,1.570796,-0.268358,3077342.892446,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333319,1.000000,22.290000,0.051000 
109,0,43.684253,-72.233407,43.684327,-72.233339,0.110000,0.580000,1.570000,0.000000,10.000000,0.769598,1.064961,-0.040000,-0.130000,0.140000,0.080000,-0.040000,-0.010000,1.618246,0.475738,9.908905,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,0.589223,0.000000,22.336000,0.047000 
110,0,43.684253,-72.233407,43.684327,-72.233339,0.110000,0.580000,1.570000,0.000000,10.000000,0.771095,1.065160,-0.040000,-0.130000,0.140000,0.080000,-0.040000,-0.010000,1.618246,0.475937,9.908905,1.570000,0.000000,10.000000,0.000000,0.000000,-0.183375,0.003392,0.589223,0.523768,22.336000,0.047000 
111,0,43.684253,-72.233407,43.684328,-72.233339,0.110000,0.570000,1.570000,0.000000,10.000000,0.771095,1.065160,-0.040000,-0.120000,0.140000,-0.010000,-0.030000,-0.080000,1.616959,0.478989,9.968356,1.570000,0.000000,10.000000,0.000000,0.000000,-0.187109,-0.001118,0.586171,0.522983,22.336000,0.047000 
112,0,43.684253,-72.233407,43.684328,-72.233339,0.120000,0.570000,1.570000,0.000000,10.000000,0.772781,1.065237,-0.040000,-0.120000,0.140000,0.110000,-0.070000,0.130000,1.616206,0.479288,9.913108,1.570000,0.000000,10.000000,0.000000,0.000000,-0.183559,0.005928,0.585949,0.522153,22.347000,0.047000 
113,0,43.684253,-80.996807,43.684328,-72.233339,0.080000,0.590000,1.570000,0.000000,10.000000,0.746617,1.065173,-0.030000,-0.110000,0.110000,-0.090000,0.070000,0.070000,1.570797,-0.452737,704379.458252,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.517910,1.000000,22.378000,0.043000 
114,0,43.684253,-91.753687,43.684328,-72.233340,0.100000,0.620000,1.570000,0.000000,10.000000,0.754253,1.065064,-0.010000,-0.060000,0.110000,-0.090000,-0.040000,0.030000,1.570797,-0.387474,1566072.557843,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.452538,1.000000,22.272000,0.035000 
115,0,43.684253,-91.753687,43.684328,-72.233340,0.100000,0.620000,1.570000,0.000000,10.000000,0.754253,1.065064,-0.010000,-0.060000,0.110000,-0.090000,-0.040000,0.030000,1.570797,-0.387474,1566072.557843,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.452538,1.000000,22.272000,0.035000 
116,0,43.684253,-93.861476,43.684328,-72.233341,0.100000,0.650000,1.570000,0.000000,10.000000,0.756625,1.065064,-0.010000,-0.050000,0.110000,0.080000,-0.090000,-0.040000,1.570797,-0.374554,1734251.208233,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.439618,1.000000,22.320000,0.044000 
117,0,43.684253,-93.861476,43.684328,-72.233341,0.100000,0.650000,1.570000,0.000000,10.000000,0.756625,1.065111,-0.010000,-0.050000,0.110000,0.080000,-0.090000,-0.040000,1.570797,-0.374508,1734251.208233,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.439618,1.000000,22.320000,0.044000 
118,0,43.684253,-95.580625,43.684329,-72.233341,0.100000,0.670000,1.570000,0.000000,10.000000,0.758604,1.065153,0.000000,-0.040000,0.110000,0.000000,-0.040000,0.120000,1.570797,-0.363893,1871209.468109,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.429046,1.000000,22.303000,0.045000 
119,0,43.684253,-101.350401,43.684329,-72.233342,0.110000,0.680000,1.570000,0.000000,10.000000,0.765924,1.065153,0.010000,0.000000,0.110000,-0.040000,0.070000,-0.080000,1.570797,-0.328151,2329261.860772,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.393304,1.000000,22.300000,0.039000 
120,0,43.684253,-102.406785,43.684329,-72.233342,0.120000,0.680000,1.570000,0.000000,10.000000,0.767727,1.065330,0.010000,0.000000,0.110000,-0.040000,0.070000,-0.080000,1.570797,-0.321381,2412825.621273,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.386712,1.000000,22.300000,0.039000 
121,0,43.684253,-102.406785,43.684329,-72.233342,0.120000,0.680000,1.570000,0.000000,10.000000,0.767727,1.065330,0.010000,0.000000,0.110000,-0.040000,0.070000,-0.080000,1.570797,-0.321381,2412825.621273,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.386712,1.000000,22.283000,0.033000 
122,0,43.684253,-103.295329,43.684329,-72.233341,0.120000,0.670000,1.570000,0.000000,10.000000,0.769493,1.065549,0.010000,0.000000,0.110000,-0.020000,0.020000,-0.080000,1.570797,-0.315605,2483033.350069,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.381153,1.000000,22.295000,0.036000 
123,0,43.684253,-104.127006,43.684330,-72.233341,0.120000,0.640000,1.570000,0.000000,10.000000,0.771056,1.065932,0.010000,0.010000,0.110000,0.180000,0.120000,-0.040000,1.570797,-0.310009,2548679.908708,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.375940,1.000000,22.295000,0.036000 
124,0,43.684253,-106.816396,43.684330,-72.233341,0.130000,0.640000,1.570000,0.000000,10.000000,0.778773,1.066277,0.020000,0.030000,0.110000,0.180000,0.120000,-0.040000,1.570797,-0.292728,2760488.329857,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.359006,1.000000,22.329000,0.044000 
125,0,43.684253,-108.602158,43.684330,-72.233341,0.140000,0.640000,1.570000,0.000000,10.000000,0.785049,1.066277,0.010000,0.020000,0.120000,0.180000,0.120000,-0.040000,1.570796,-0.281416,2900706.866268,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.347693,1.000000,22.309000,0.048000 
126,0,43.684253,-108.855544,43.684330,-72.233340,0.140000,0.620000,1.570000,0.000000,10.000000,0.785049,1.066543,0.010000,0.020000,0.120000,0.070000,-0.010000,-0.170000,1.570796,-0.279540,2920574.151000,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.346083,1.000000,22.309000,0.048000 
127,0,43.684253,-109.398290,43.684330,-72.233339,0.150000,0.570000,1.570000,0.000000,10.000000,0.787349,1.066729,0.000000,0.000000,0.110000,-0.010000,0.160000,-0.070000,1.570796,-0.275902,2963104.528560,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.342631,1.000000,22.268000,0.039000 
128,0,43.684253,-109.522032,43.684330,-72.233339,0.150000,0.570000,1.570000,0.000000,10.000000,0.788126,1.066729,0.000000,0.000000,0.110000,-0.010000,0.160000,-0.070000,1.570796,-0.275114,2972796.406660,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.341843,1.000000,22.281000,0.034000 
129,0,43.684253,-109.522032,43.684330,-72.233339,0.150000,0.570000,1.570000,0.000000,10.000000,0.788126,1.066729,0.000000,0.000000,0.110000,-0.010000,0.160000,-0.070000,1.570796,-0.275114,2972796.406660,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.341843,1.000000,22.281000,0.034000 
130,0,43.684253,-109.522032,43.684331,-72.233339,0.150000,0.530000,1.570000,0.000000,10.000000,0.788126,1.067049,0.000000,0.000000,0.110000,0.000000,0.000000,-0.180000,1.570796,-0.274794,2972796.446078,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.341843,1.000000,22.281000,0.034000 
131,0,43.684253,-109.522032,43.684331,-72.233338,0.150000,0.490000,1.570000,0.000000,10.000000,0.788126,1.067049,0.000000,0.000000,0.110000,0.000000,-0.070000,-0.070000,1.570796,-0.274794,2972796.482712,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.341843,1.000000,22.281000,0.034000 
132,0,43.684253,-109.793913,43.684331,-72.233338,0.150000,0.460000,1.570000,0.000000,10.000000,0.789371,1.067201,-0.010000,-0.010000,0.110000,-0.040000,0.040000,-0.070000,1.570796,-0.272910,2994084.779015,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.340111,1.000000,22.288000,0.047000 
133,0,43.684253,-110.183680,43.684331,-72.233338,0.160000,0.430000,1.570000,0.000000,10.000000,0.791613,1.067155,-0.040000,-0.040000,0.110000,0.000000,-0.080000,0.000000,1.570796,-0.270471,3024588.429904,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.337626,1.000000,22.357000,0.039000 
134,0,43.684253,-110.320932,43.684331,-72.233338,0.160000,0.430000,1.570000,0.000000,10.000000,0.791913,1.066995,-0.050000,-0.050000,0.110000,0.000000,-0.080000,0.000000,1.570796,-0.269755,3035325.657381,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.336750,1.000000,22.330000,0.049000 
135,0,43.684253,-110.320932,43.684331,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.791913,1.066995,-0.050000,-0.050000,0.110000,0.010000,0.000000,-0.040000,1.570796,-0.269755,3035325.649559,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.336750,1.000000,22.330000,0.049000 
136,0,43.684253,-110.320932,43.684331,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.791913,1.066851,-0.050000,-0.050000,0.110000,0.010000,0.000000,-0.040000,1.570796,-0.269899,3035325.649559,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.336750,1.000000,22.330000,0.049000 
137,0,43.684253,-110.573149,43.684331,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.792433,1.066851,-0.070000,-0.070000,0.100000,0.010000,0.000000,-0.040000,1.570796,-0.268289,3055050.723334,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.335140,1.000000,22.365000,0.048000 
138,0,43.684253,-110.604224,43.684331,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.792276,1.066851,-0.070000,-0.070000,0.090000,0.010000,0.000000,-0.040000,1.570796,-0.268090,3057480.489169,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334941,1.000000,22.230000,0.045000 
139,0,43.684253,-110.625246,43.684331,-72.233338,0.160000,0.400000,1.570000,0.000000,10.000000,0.792276,1.066640,-0.070000,-0.080000,0.090000,-0.060000,-0.010000,0.040000,1.570796,-0.268167,3059124.156938,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334807,1.000000,22.230000,0.045000 
140,0,43.684253,-110.638618,43.684331,-72.233338,0.160000,0.400000,1.570000,0.000000,10.000000,0.792654,1.066640,-0.060000,-0.080000,0.090000,-0.060000,-0.010000,0.040000,1.570796,-0.268081,3060169.579902,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334722,1.000000,22.230000,0.045000 
141,0,43.684253,-110.638618,43.684331,-72.233338,0.160000,0.400000,1.570000,0.000000,10.000000,0.792654,1.066640,-0.060000,-0.080000,0.090000,-0.060000,-0.010000,0.040000,1.570796,-0.268081,3060169.579902,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334722,1.000000,22.230000,0.045000 
142,0,43.684253,-110.684097,43.684330,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.793467,1.066640,-0.050000,-0.080000,0.090000,-0.010000,0.090000,0.020000,1.570796,-0.267791,3063725.190434,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334431,1.000000,22.309000,0.041000 
143,0,43.684253,-110.684097,43.684330,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.793467,1.066482,-0.050000,-0.080000,0.090000,-0.010000,0.090000,0.020000,1.570796,-0.267949,3063725.190434,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334431,1.000000,22.309000,0.041000 
144,0,43.684253,-110.684097,43.684330,-72.233338,0.160000,0.410000,1.570000,0.000000,10.000000,0.793467,1.066482,-0.050000,-0.080000,0.090000,-0.010000,0.090000,0.020000,1.570796,-0.267949,3063725.190434,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334431,1.000000,22.309000,0.041000 
145,0,43.684253,-110.693952,43.684330,-72.233338,0.160000,0.420000,1.570000,0.000000,10.000000,0.793467,1.066482,-0.060000,-0.080000,0.090000,0.040000,0.070000,-0.040000,1.570796,-0.267886,3064495.645811,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334368,1.000000,22.309000,0.041000 
146,0,43.684253,-110.707603,43.684330,-72.233338,0.160000,0.420000,1.570000,0.000000,10.000000,0.793635,1.066482,-0.060000,-0.080000,0.090000,0.040000,0.070000,-0.040000,1.570796,-0.267799,3065562.847467,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334281,1.000000,22.320000,0.051000 
147,0,43.684253,-110.748678,43.684330,-72.233338,0.160000,0.420000,1.570000,0.000000,10.000000,0.794404,1.066323,-0.060000,-0.090000,0.090000,0.040000,0.070000,-0.040000,1.570796,-0.267696,3068773.760784,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.334018,1.000000,22.242000,0.034000 
148,0,43.684253,-110.757778,43.684330,-72.233338,0.160000,0.420000,1.570000,0.000000,10.000000,0.794681,1.066323,-0.060000,-0.090000,0.090000,0.040000,0.070000,-0.040000,1.570796,-0.267637,3069485.108513,1.570000,0.000000,10.000000,0.000000,0.000000,0.523599,-0.523599,1.333960,1.000000,22.312000,0.056000 
